DATA VENDA,PRODUTO,VALOR,ESTADO,REGIÃO
2018-09-25,Up!, R$ 37990.00 ,Piauí,Nordeste
2018-09-25,Voyage, R$ 49990.00 ,São Paulo,Sudeste
2018-09-25,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-09-25,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2018-09-25,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-09-25,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-09-25,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-09-26,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2018-09-26,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-09-26,Up!, R$ 37990.00 ,Amazonas,Norte
2018-09-26,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2018-09-26,Voyage, R$ 49990.00 ,São Paulo,Sudeste
2018-09-26,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2018-09-26,Up!, R$ 37990.00 ,Pará,Norte
2018-09-26,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2018-09-26,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-09-26,Up!, R$ 37990.00 ,Acre,Norte
2018-09-26,Up!, R$ 37990.00 ,Acre,Norte
2018-09-26,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2018-09-26,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-09-26,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-09-26,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2018-09-26,Voyage, R$ 49990.00 ,Rio de Janeiro,Sudeste
2018-09-26,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-09-27,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-09-27,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2018-09-27,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-09-27,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2018-09-27,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-09-27,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-09-27,Saveiro, R$ 47490.00 ,Sergipe,Nordeste
2018-09-27,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2018-09-27,Voyage, R$ 49990.00 ,São Paulo,Sudeste
2018-09-27,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-09-27,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2018-09-27,SpaceFox, R$ 59160.00 ,Acre,Norte
2018-09-28,Up!, R$ 37990.00 ,Sergipe,Nordeste
2018-09-28,Jetta, R$ 94190.00 ,Rio Grande do Sul,Sul
2018-09-28,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-09-29,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2018-09-29,Fox, R$ 54750.00 ,Pernambuco,Nordeste
2018-09-29,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-09-29,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2018-09-29,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-09-29,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-09-29,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-09-29,Jetta, R$ 94190.00 ,Goiás,Centro-Oeste
2018-09-29,Voyage, R$ 49990.00 ,Roraima,Norte
2018-09-29,Saveiro, R$ 47490.00 ,Ceará,Nordeste
2018-09-29,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-09-29,Saveiro, R$ 47490.00 ,Pernambuco,Nordeste
2018-09-29,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-09-29,Gol, R$ 42990.00 ,Alagoas,Nordeste
2018-09-30,Gol, R$ 42990.00 ,Santa Catarina,Sul
2018-09-30,Jetta, R$ 94190.00 ,Alagoas,Nordeste
2018-09-30,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-09-30,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-09-30,Jetta, R$ 94190.00 ,Espírito Santo,Sudeste
2018-09-30,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-09-30,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2018-09-30,SpaceFox, R$ 59160.00 ,Rio Grande do Norte,Nordeste
2018-09-30,Up!, R$ 37990.00 ,Rio Grande do Norte,Nordeste
2018-09-30,Fox, R$ 54750.00 ,Piauí,Nordeste
2018-09-30,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2018-09-30,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-09-30,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-01,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2018-10-01,Voyage, R$ 49990.00 ,Pará,Norte
2018-10-01,Fox, R$ 54750.00 ,São Paulo,Sudeste
2018-10-01,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-01,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2018-10-01,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2018-10-01,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-01,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-10-01,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-01,SpaceFox, R$ 59160.00 ,Pernambuco,Nordeste
2018-10-01,Gol, R$ 42990.00 ,Roraima,Norte
2018-10-01,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-01,Jetta, R$ 94190.00 ,Sergipe,Nordeste
2018-10-02,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2018-10-02,Gol, R$ 42990.00 ,Roraima,Norte
2018-10-02,Up!, R$ 37990.00 ,Mato Grosso,Centro-Oeste
2018-10-02,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-02,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-02,Gol, R$ 42990.00 ,Acre,Norte
2018-10-02,Voyage, R$ 49990.00 ,Amazonas,Norte
2018-10-02,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2018-10-02,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-03,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-03,Up!, R$ 37990.00 ,Amazonas,Norte
2018-10-03,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-03,Jetta, R$ 94190.00 ,Rio Grande do Sul,Sul
2018-10-03,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2018-10-03,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-03,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-10-03,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-03,SpaceFox, R$ 59160.00 ,São Paulo,Sudeste
2018-10-03,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2018-10-03,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2018-10-03,Up!, R$ 37990.00 ,Alagoas,Nordeste
2018-10-04,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-04,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-04,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2018-10-04,SpaceFox, R$ 59160.00 ,Mato Grosso do Sul,Centro-Oeste
2018-10-04,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2018-10-04,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-10-04,Saveiro, R$ 47490.00 ,Pernambuco,Nordeste
2018-10-04,Gol, R$ 42990.00 ,Pará,Norte
2018-10-04,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-04,SpaceFox, R$ 59160.00 ,São Paulo,Sudeste
2018-10-05,Fox, R$ 54750.00 ,Espírito Santo,Sudeste
2018-10-05,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2018-10-05,Saveiro, R$ 47490.00 ,Piauí,Nordeste
2018-10-05,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-05,Voyage, R$ 49990.00 ,Alagoas,Nordeste
2018-10-05,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2018-10-05,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-05,Saveiro, R$ 47490.00 ,Roraima,Norte
2018-10-05,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-05,Saveiro, R$ 47490.00 ,Mato Grosso do Sul,Centro-Oeste
2018-10-05,Fox, R$ 54750.00 ,Goiás,Centro-Oeste
2018-10-06,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-06,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2018-10-06,Gol, R$ 42990.00 ,Roraima,Norte
2018-10-06,Up!, R$ 37990.00 ,Paraíba,Nordeste
2018-10-06,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2018-10-06,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-06,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2018-10-07,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-10-07,Gol, R$ 42990.00 ,Bahia,Nordeste
2018-10-07,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2018-10-07,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2018-10-07,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-10-07,Up!, R$ 37990.00 ,Sergipe,Nordeste
2018-10-08,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2018-10-08,Up!, R$ 37990.00 ,Amazonas,Norte
2018-10-08,Voyage, R$ 49990.00 ,Mato Grosso do Sul,Centro-Oeste
2018-10-08,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-10-08,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-08,Up!, R$ 37990.00 ,Mato Grosso,Centro-Oeste
2018-10-08,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-10-08,Fox, R$ 54750.00 ,Rondônia,Norte
2018-10-08,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2018-10-08,Fox, R$ 54750.00 ,Goiás,Centro-Oeste
2018-10-08,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-09,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-09,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2018-10-09,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-09,Voyage, R$ 49990.00 ,Amazonas,Norte
2018-10-09,Fox, R$ 54750.00 ,Rio Grande do Norte,Nordeste
2018-10-09,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2018-10-09,Up!, R$ 37990.00 ,Pará,Norte
2018-10-09,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-09,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-09,Jetta, R$ 94190.00 ,Goiás,Centro-Oeste
2018-10-09,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2018-10-09,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2018-10-10,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2018-10-10,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2018-10-10,Gol, R$ 42990.00 ,Amapá,Norte
2018-10-10,Gol, R$ 42990.00 ,Piauí,Nordeste
2018-10-10,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-10,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2018-10-10,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-10,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-10,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2018-10-10,Jetta, R$ 94190.00 ,Minas Gerais,Sudeste
2018-10-10,Gol, R$ 42990.00 ,Amapá,Norte
2018-10-10,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-10-10,Up!, R$ 37990.00 ,Ceará,Nordeste
2018-10-10,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-10,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2018-10-10,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2018-10-10,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-10,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-11,Jetta, R$ 94190.00 ,Amazonas,Norte
2018-10-11,Saveiro, R$ 47490.00 ,Mato Grosso,Centro-Oeste
2018-10-11,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-11,Fox, R$ 54750.00 ,Acre,Norte
2018-10-11,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-11,Up!, R$ 37990.00 ,Santa Catarina,Sul
2018-10-11,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2018-10-11,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-11,Gol, R$ 42990.00 ,Santa Catarina,Sul
2018-10-11,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-10-11,Jetta, R$ 94190.00 ,Rio Grande do Sul,Sul
2018-10-11,Gol, R$ 42990.00 ,Ceará,Nordeste
2018-10-11,Voyage, R$ 49990.00 ,Rio Grande do Sul,Sul
2018-10-11,Voyage, R$ 49990.00 ,Amapá,Norte
2018-10-12,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-12,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-12,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2018-10-12,Up!, R$ 37990.00 ,Acre,Norte
2018-10-12,Gol, R$ 42990.00 ,Amazonas,Norte
2018-10-12,Gol, R$ 42990.00 ,Amazonas,Norte
2018-10-12,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2018-10-12,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2018-10-12,Jetta, R$ 94190.00 ,Minas Gerais,Sudeste
2018-10-12,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2018-10-12,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2018-10-12,Jetta, R$ 94190.00 ,São Paulo,Sudeste
2018-10-13,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2018-10-13,Fox, R$ 54750.00 ,Rondônia,Norte
2018-10-13,Fox, R$ 54750.00 ,Tocantins,Norte
2018-10-13,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-13,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-10-13,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2018-10-13,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2018-10-14,SpaceFox, R$ 59160.00 ,Paraná,Sul
2018-10-14,Gol, R$ 42990.00 ,Acre,Norte
2018-10-14,Up!, R$ 37990.00 ,Pará,Norte
2018-10-14,Jetta, R$ 94190.00 ,Rio Grande do Sul,Sul
2018-10-14,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-14,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-10-14,Gol, R$ 42990.00 ,Acre,Norte
2018-10-14,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-14,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2018-10-14,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2018-10-14,Jetta, R$ 94190.00 ,Paraná,Sul
2018-10-14,Up!, R$ 37990.00 ,Acre,Norte
2018-10-15,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2018-10-15,Up!, R$ 37990.00 ,Rio Grande do Norte,Nordeste
2018-10-15,Voyage, R$ 49990.00 ,Bahia,Nordeste
2018-10-15,Fox, R$ 54750.00 ,São Paulo,Sudeste
2018-10-15,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2018-10-15,Voyage, R$ 49990.00 ,Bahia,Nordeste
2018-10-15,SpaceFox, R$ 59160.00 ,Ceará,Nordeste
2018-10-15,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-10-15,Jetta, R$ 94190.00 ,Santa Catarina,Sul
2018-10-15,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2018-10-15,Saveiro, R$ 47490.00 ,Pernambuco,Nordeste
2018-10-15,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2018-10-15,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2018-10-16,Fox, R$ 54750.00 ,São Paulo,Sudeste
2018-10-16,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-16,Gol, R$ 42990.00 ,Alagoas,Nordeste
2018-10-16,Gol, R$ 42990.00 ,Amapá,Norte
2018-10-16,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-16,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-16,SpaceFox, R$ 59160.00 ,Espírito Santo,Sudeste
2018-10-16,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-16,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-16,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2018-10-16,Gol, R$ 42990.00 ,Amazonas,Norte
2018-10-16,Saveiro, R$ 47490.00 ,Roraima,Norte
2018-10-16,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-16,Up!, R$ 37990.00 ,Amapá,Norte
2018-10-16,Voyage, R$ 49990.00 ,Alagoas,Nordeste
2018-10-16,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-17,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2018-10-17,Up!, R$ 37990.00 ,Mato Grosso,Centro-Oeste
2018-10-17,SpaceFox, R$ 59160.00 ,Paraíba,Nordeste
2018-10-17,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2018-10-17,Voyage, R$ 49990.00 ,Pernambuco,Nordeste
2018-10-17,Gol, R$ 42990.00 ,Sergipe,Nordeste
2018-10-17,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2018-10-17,SpaceFox, R$ 59160.00 ,Rio de Janeiro,Sudeste
2018-10-18,Fox, R$ 54750.00 ,Minas Gerais,Sudeste
2018-10-18,Saveiro, R$ 47490.00 ,Ceará,Nordeste
2018-10-18,Gol, R$ 42990.00 ,Tocantins,Norte
2018-10-18,Fox, R$ 54750.00 ,Minas Gerais,Sudeste
2018-10-18,Fox, R$ 54750.00 ,Rio Grande do Norte,Nordeste
2018-10-18,Up!, R$ 37990.00 ,Piauí,Nordeste
2018-10-18,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2018-10-18,Gol, R$ 42990.00 ,Pará,Norte
2018-10-18,Jetta, R$ 94190.00 ,Minas Gerais,Sudeste
2018-10-18,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2018-10-18,SpaceFox, R$ 59160.00 ,Rio Grande do Sul,Sul
2018-10-18,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2018-10-18,Up!, R$ 37990.00 ,Paraíba,Nordeste
2018-10-18,Fox, R$ 54750.00 ,Rondônia,Norte
2018-10-19,Voyage, R$ 49990.00 ,Paraná,Sul
2018-10-19,Fox, R$ 54750.00 ,Espírito Santo,Sudeste
2018-10-19,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-19,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-19,Jetta, R$ 94190.00 ,São Paulo,Sudeste
2018-10-19,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2018-10-19,Fox, R$ 54750.00 ,Goiás,Centro-Oeste
2018-10-19,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-19,Up!, R$ 37990.00 ,Acre,Norte
2018-10-19,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-10-19,Up!, R$ 37990.00 ,Amapá,Norte
2018-10-19,Jetta, R$ 94190.00 ,São Paulo,Sudeste
2018-10-19,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-10-20,SpaceFox, R$ 59160.00 ,Rio Grande do Sul,Sul
2018-10-20,SpaceFox, R$ 59160.00 ,Rio Grande do Sul,Sul
2018-10-20,SpaceFox, R$ 59160.00 ,Rio de Janeiro,Sudeste
2018-10-20,Up!, R$ 37990.00 ,Acre,Norte
2018-10-20,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2018-10-20,Gol, R$ 42990.00 ,Ceará,Nordeste
2018-10-20,Up!, R$ 37990.00 ,Mato Grosso do Sul,Centro-Oeste
2018-10-21,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-21,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-10-21,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2018-10-21,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2018-10-21,Gol, R$ 42990.00 ,Mato Grosso do Sul,Centro-Oeste
2018-10-21,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-21,Gol, R$ 42990.00 ,Roraima,Norte
2018-10-21,Voyage, R$ 49990.00 ,Acre,Norte
2018-10-21,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-21,Gol, R$ 42990.00 ,Paraná,Sul
2018-10-22,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-22,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2018-10-22,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2018-10-22,Fox, R$ 54750.00 ,Mato Grosso,Centro-Oeste
2018-10-22,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2018-10-22,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-22,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-10-22,Gol, R$ 42990.00 ,Mato Grosso do Sul,Centro-Oeste
2018-10-22,Fox, R$ 54750.00 ,São Paulo,Sudeste
2018-10-22,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-22,Up!, R$ 37990.00 ,Ceará,Nordeste
2018-10-22,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-22,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2018-10-22,Gol, R$ 42990.00 ,Roraima,Norte
2018-10-22,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2018-10-22,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2018-10-22,Saveiro, R$ 47490.00 ,Roraima,Norte
2018-10-22,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2018-10-23,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2018-10-23,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-23,Voyage, R$ 49990.00 ,Rio Grande do Sul,Sul
2018-10-23,Voyage, R$ 49990.00 ,Pará,Norte
2018-10-23,Saveiro, R$ 47490.00 ,Maranhão,Nordeste
2018-10-23,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-23,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2018-10-23,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-23,Gol, R$ 42990.00 ,Roraima,Norte
2018-10-23,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-23,Voyage, R$ 49990.00 ,Pará,Norte
2018-10-24,Up!, R$ 37990.00 ,Pará,Norte
2018-10-24,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2018-10-24,Voyage, R$ 49990.00 ,Mato Grosso,Centro-Oeste
2018-10-24,Gol, R$ 42990.00 ,Santa Catarina,Sul
2018-10-24,Jetta, R$ 94190.00 ,Rio de Janeiro,Sudeste
2018-10-24,Jetta, R$ 94190.00 ,São Paulo,Sudeste
2018-10-24,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-24,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-10-24,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2018-10-24,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-24,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-10-24,Fox, R$ 54750.00 ,Pará,Norte
2018-10-25,Gol, R$ 42990.00 ,Alagoas,Nordeste
2018-10-25,Fox, R$ 54750.00 ,Goiás,Centro-Oeste
2018-10-25,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2018-10-25,Up!, R$ 37990.00 ,Pará,Norte
2018-10-25,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2018-10-25,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-10-25,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2018-10-25,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-25,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2018-10-25,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2018-10-25,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-25,SpaceFox, R$ 59160.00 ,Rio de Janeiro,Sudeste
2018-10-25,Up!, R$ 37990.00 ,Sergipe,Nordeste
2018-10-25,Jetta, R$ 94190.00 ,Rio Grande do Sul,Sul
2018-10-25,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2018-10-26,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-26,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2018-10-26,Saveiro, R$ 47490.00 ,Paraíba,Nordeste
2018-10-26,SpaceFox, R$ 59160.00 ,Bahia,Nordeste
2018-10-26,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-10-26,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2018-10-26,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2018-10-26,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2018-10-26,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2018-10-26,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2018-10-26,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2018-10-26,Fox, R$ 54750.00 ,Espírito Santo,Sudeste
2018-10-26,Fox, R$ 54750.00 ,Rondônia,Norte
2018-10-27,SpaceFox, R$ 59160.00 ,Minas Gerais,Sudeste
2018-10-27,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2018-10-27,Gol, R$ 42990.00 ,Santa Catarina,Sul
2018-10-27,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2018-10-27,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-27,SpaceFox, R$ 59160.00 ,Acre,Norte
2018-10-27,Jetta, R$ 94190.00 ,Pernambuco,Nordeste
2018-10-27,Fox, R$ 54750.00 ,São Paulo,Sudeste
2018-10-27,Up!, R$ 37990.00 ,Acre,Norte
2018-10-27,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2018-10-27,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2018-10-27,Gol, R$ 42990.00 ,Mato Grosso,Centro-Oeste
2018-10-28,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-28,Saveiro, R$ 47490.00 ,Paraná,Sul
2018-10-28,Fox, R$ 54750.00 ,Goiás,Centro-Oeste
2018-10-28,Up!, R$ 37990.00 ,São Paulo,Sudeste
2018-10-28,Up!, R$ 37990.00 ,Santa Catarina,Sul
2018-10-28,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2018-10-28,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2018-10-28,Gol, R$ 42990.00 ,São Paulo,Sudeste
2018-10-28,Saveiro, R$ 47490.00 ,Mato Grosso,Centro-Oeste
